GEO_ID,gini_index,pct_republican_vote,task_force_model,warrant_service_officer,jail_enforcement_model
0500000US25007,0.5535,22.4834,0,0,0
0500000US25009,0.4819,38.6551,0,0,0
0500000US25011,0.4361,29.4168,0,0,0
0500000US25013,0.4704,44.3299,0,0,0
0500000US25015,0.4709,27.4504,0,0,0
0500000US25017,0.4747,28.8548,0,0,0
0500000US25019,0.4719,30.5001,0,0,0
0500000US25021,0.4841,34.2859,0,0,0
0500000US25023,0.4625,44.4955,0,0,0
0500000US25025,0.5251,22.2198,0,0,0
0500000US25027,0.4525,43.6749,0,0,0
0500000US26001,0.4367,70.2526,0,0,0
0500000US26003,0.4042,59.2621,0,0,0
0500000US26005,0.4151,62.8621,0,0,0
0500000US26007,0.4678,63.7135,0,0,0
0500000US26009,0.4343,61.251,0,0,0
0500000US26011,0.4039,69.6549,0,0,0
0500000US26013,0.4354,64.1505,0,0,0
0500000US26015,0.4468,66.4078,0,0,0
0500000US26017,0.4342,56.7218,0,0,0
0500000US26019,0.4486,53.6743,0,0,0
0500000US26021,0.4748,53.2324,0,1,0
0500000US26023,0.421,70.4064,0,0,0
0500000US26025,0.4441,56.355,0,1,0
0500000US26027,0.4628,66.3952,0,0,0
0500000US26029,0.4609,57.6581,0,0,0
0500000US26031,0.4512,64.8663,0,0,0
0500000US26033,0.423,61.2524,0,0,0
0500000US26035,0.4614,68.0935,0,0,0
0500000US26037,0.4296,53.517,0,0,0
0500000US26039,0.4018,66.2223,1,0,0
0500000US26041,0.4744,64.5012,0,0,0
0500000US26043,0.4244,67.4242,0,0,0
0500000US26045,0.4064,50.7637,0,0,0
0500000US26047,0.4727,54.549,0,0,0
0500000US26049,0.4602,47.1644,0,0,0
0500000US26051,0.4337,69.7895,0,0,0
0500000US26053,0.4788,57.9024,0,0,0
0500000US26055,0.4376,50.0589,0,0,0
0500000US26057,0.4404,64.9637,0,0,0
0500000US26059,0.4307,75.0403,0,0,0
0500000US26061,0.4644,57.7114,0,0,0
0500000US26063,0.4426,69.7137,0,0,0
0500000US26065,0.4726,34.1416,0,0,0
0500000US26067,0.4158,65.1921,0,0,0
0500000US26069,0.4711,64.5541,0,0,0
0500000US26071,0.4557,64.0529,0,0,0
0500000US26073,0.4612,52.9269,0,0,0
0500000US26075,0.4453,59.884,0,1,0
0500000US26077,0.4734,40.2656,0,0,0
0500000US26079,0.4065,70.6826,0,0,0
0500000US26081,0.4485,46.4367,0,0,0
0500000US26083,0.494,55.6176,0,0,0
0500000US26085,0.4292,65.4085,0,0,0
0500000US26087,0.4218,69.2617,0,0,0
0500000US26089,0.4688,45.434,0,0,0
0500000US26091,0.4108,60.8241,0,0,0
0500000US26093,0.4165,61.3199,0,0,0
0500000US26095,0.4046,72.6968,0,0,0
0500000US26097,0.4472,61.8403,0,0,0
0500000US26099,0.43,55.9086,0,0,0
0500000US26101,0.4465,57.1877,0,0,0
0500000US26103,0.428,44.7563,0,0,0
0500000US26105,0.4436,59.9535,0,0,0
0500000US26107,0.4164,64.2314,0,0,0
0500000US26109,0.4335,66.2098,0,0,0
0500000US26111,0.4624,56.8001,0,0,0
0500000US26113,0.4366,77.2072,0,0,0
0500000US26115,0.4232,62.8366,0,0,0
0500000US26117,0.3997,68.7215,0,0,0
0500000US26119,0.4351,71.9606,0,0,0
0500000US26121,0.4303,50.1497,0,0,0
0500000US26123,0.4104,70.6483,0,0,0
0500000US26125,0.4672,43.7471,0,0,0
0500000US26127,0.4365,64.2031,0,0,0
0500000US26129,0.4336,70.3454,0,0,0
0500000US26131,0.4209,64.5405,0,0,0
0500000US26133,0.4302,73.1113,0,0,0
0500000US26135,0.4183,71.5716,0,0,0
0500000US26137,0.4232,66.9526,0,0,0
0500000US26139,0.4278,59.4559,0,0,0
0500000US26141,0.4385,63.6925,0,0,0
0500000US26143,0.4681,65.8576,1,0,0
0500000US26145,0.4684,50.9524,0,0,0
0500000US26147,0.4284,66.5917,0,0,0
0500000US26149,0.4063,66.206,0,0,0
0500000US26151,0.4323,73.1822,0,0,0
0500000US26153,0.4582,65.2511,0,0,0
0500000US26155,0.4187,60.7546,0,0,0
0500000US26157,0.4061,70.8533,0,0,0
0500000US26159,0.4375,56.8559,0,0,0
0500000US26161,0.4871,26.5611,0,0,0
0500000US26163,0.4931,33.7181,0,0,0
0500000US26165,0.4351,66.5845,0,0,0
0500000US27001,0.4375,64.5319,0,0,0
0500000US27003,0.388,50.8236,0,0,0
0500000US27005,0.4797,65.6619,0,0,0
0500000US27007,0.444,51.8533,0,0,0
0500000US27009,0.4057,66.8594,0,0,0
0500000US27011,0.4629,63.5977,0,0,0
0500000US27013,0.4333,49.3963,0,0,0
0500000US27015,0.4083,66.3927,0,0,0
0500000US27017,0.4201,50.1321,0,0,0
0500000US27019,0.4224,51.4546,0,0,0
0500000US27021,0.4456,65.8937,1,0,0
0500000US27023,0.433,66.081,0,0,0
0500000US27025,0.3884,64.7369,0,0,0
0500000US27027,0.4432,48.5642,0,0,0
0500000US27029,0.4398,74.2626,0,0,0
0500000US27031,0.4123,31.2022,0,0,0
0500000US27033,0.4301,69.4222,0,0,0
0500000US27035,0.4366,64.7288,1,1,0
0500000US27037,0.4141,42.3375,0,0,0
0500000US27039,0.3826,64.843,0,0,0
0500000US27041,0.4416,66.6215,0,0,0
0500000US27043,0.4319,67.6073,0,0,0
0500000US27045,0.4073,61.6714,0,0,0
0500000US27047,0.4573,59.8839,0,1,0
0500000US27049,0.4345,57.1225,0,0,0
0500000US27051,0.4685,63.9571,0,0,0
0500000US27053,0.4819,27.3884,0,0,0
0500000US27055,0.4372,57.2891,0,0,0
0500000US27057,0.4569,64.6912,0,0,0
0500000US27059,0.3856,69.554,0,0,0
0500000US27061,0.439,59.1021,1,0,0
0500000US27063,0.4399,69.9681,0,0,0
0500000US27065,0.41,70.2669,0,0,0
0500000US27067,0.4153,64.4848,0,1,0
0500000US27069,0.4147,61.4,0,0,0
0500000US27071,0.4336,61.9237,0,0,0
0500000US27073,0.4681,65.0651,0,0,0
0500000US27075,0.4017,46.9514,0,0,0
0500000US27077,0.4118,72.859,0,0,0
0500000US27079,0.409,65.8481,0,0,0
0500000US27081,0.4614,67.6971,0,0,0
0500000US27083,0.4532,64.6651,0,0,0
0500000US27085,0.4264,67.8994,0,0,0
0500000US27087,0.4328,53.3669,0,0,0
0500000US27089,0.3876,75.0149,0,0,0
0500000US27091,0.4546,68.9329,0,0,0
0500000US27093,0.4109,70.4323,0,0,0
0500000US27095,0.4163,69.5853,1,0,0
0500000US27097,0.4354,77.123,0,0,0
0500000US27099,0.4197,54.2833,0,0,0
0500000US27101,0.4168,70.1615,0,0,0
0500000US27103,0.4625,49.1322,0,0,0
0500000US27105,0.4292,66.9607,0,0,0
0500000US27107,0.397,59.5932,0,0,0
0500000US27109,0.4639,43.4066,0,0,0
0500000US27111,0.4329,66.0823,0,0,0
0500000US27113,0.413,64.4357,0,0,0
0500000US27115,0.4184,66.6667,0,0,0
0500000US27117,0.4331,73.1238,0,0,0
0500000US27119,0.4337,65.9057,0,0,0
0500000US27121,0.4317,64.7963,0,0,0
0500000US27123,0.4654,27.0781,0,0,0
0500000US27125,0.3838,67.344,0,0,0
0500000US27127,0.4411,70.8023,0,0,0
0500000US27129,0.4199,69.6203,0,0,0
0500000US27131,0.4276,50.1593,0,0,0
0500000US27133,0.4319,68.6767,0,0,0
0500000US27135,0.4294,73.8793,0,0,0
0500000US27137,0.4608,42.0682,0,0,0
0500000US27139,0.4116,53.0691,0,0,0
0500000US27141,0.3883,66.4096,0,0,1
0500000US27143,0.4112,70.4463,0,0,0
0500000US27145,0.4376,62.2541,0,0,0
0500000US27147,0.4145,61.0483,0,0,0
0500000US27149,0.4895,62.5219,0,0,0
0500000US27151,0.438,66.0863,0,0,0
0500000US27153,0.4142,75.7545,0,0,0
0500000US27155,0.4619,64.6504,0,0,0
0500000US27157,0.4175,63.0913,0,0,0
0500000US27159,0.4201,74.9099,0,0,0
0500000US27161,0.4009,65.1776,0,0,0
0500000US27163,0.426,44.3982,0,0,0
0500000US27165,0.439,62.5786,0,0,0
0500000US27167,0.409,68.297,0,0,0
0500000US27169,0.4507,51.4012,0,0,0
0500000US27171,0.3901,63.5388,0,0,0
0500000US27173,0.4245,69.0943,0,0,0
0500000US28001,0.5181,42.5973,0,0,0
0500000US28003,0.4516,83.7546,0,0,0
0500000US28005,0.4684,65.796,0,0,0
0500000US28007,0.5128,61.3138,0,0,0
0500000US28009,0.4444,65.3351,0,0,0
0500000US28011,0.5399,37.7863,0,0,0
0500000US28013,0.4597,73.6327,0,0,0
0500000US28015,0.4342,71.8136,0,0,0
0500000US28017,0.4716,56.3865,0,0,0
0500000US28019,0.4158,74.0617,0,0,0
0500000US28021,0.5522,15.7583,0,0,0
0500000US28023,0.4825,67.2698,0,0,0
0500000US28025,0.4936,44.3524,1,0,0
0500000US28027,0.4958,29.5729,0,0,0
0500000US28029,0.5418,52.5847,0,0,0
0500000US28031,0.488,66.2341,0,0,0
0500000US28033,0.4104,60.7774,0,0,0
0500000US28035,0.505,58.2414,0,0,0
0500000US28037,0.5102,69.6262,0,0,0
0500000US28039,0.4474,89.0595,0,0,0
0500000US28041,0.446,84.5459,0,0,0
0500000US28043,0.5,57.864,0,0,0
0500000US28045,0.481,78.791,0,0,0
0500000US28047,0.4586,63.8766,0,1,1
0500000US28049,0.4892,26.2766,0,0,0
0500000US28051,0.5859,18.4695,0,0,0
0500000US28053,0.5408,28.5467,0,0,0
0500000US28055,0.4513,47.5884,0,0,0
0500000US28057,0.5214,89.662,0,0,0
0500000US28059,0.4625,69.4066,0,0,0
0500000US28061,0.4537,52.1926,0,0,0
0500000US28063,0.4878,16.3989,0,0,0
0500000US28065,0.461,42.804,0,0,0
0500000US28067,0.4855,73.0139,0,0,0
0500000US28069,0.4649,41.3852,0,0,0
0500000US28071,0.5232,60.0197,0,0,0
0500000US28073,0.4693,73.7461,0,0,0
0500000US28075,0.4879,60.1562,0,1,0
0500000US28077,0.5141,67.9498,0,0,0
0500000US28079,0.4606,61.3723,1,0,0
0500000US28081,0.4624,68.8749,0,0,0
0500000US28083,0.528,30.294,0,0,0
0500000US28085,0.4712,72.3453,0,0,0
0500000US28087,0.4763,53.5782,0,0,0
0500000US28089,0.4963,58.0381,0,0,0
0500000US28091,0.4562,70.379,0,0,0
0500000US28093,0.4687,53.2403,0,0,0
0500000US28095,0.4577,67.5898,0,0,1
0500000US28097,0.5246,60.0814,0,0,0
0500000US28099,0.4527,75.076,1,0,0
0500000US28101,0.4948,71.2324,1,0,1
0500000US28103,0.5437,25.871,0,0,0
0500000US28105,0.5303,49.3103,0,0,0
0500000US28107,0.4844,56.8714,0,0,0
0500000US28109,0.4505,82.8422,0,0,0
0500000US28111,0.4232,79.8881,0,0,0
0500000US28113,0.4953,51.2948,0,0,0
0500000US28115,0.4373,83.4518,0,0,0
0500000US28117,0.479,82.6606,0,0,0
0500000US28119,0.4868,33.6944,0,0,0
0500000US28121,0.4205,73.0446,0,0,0
0500000US28123,0.4641,61.652,0,0,0
0500000US28125,0.4838,31.2005,0,0,0
0500000US28127,0.4411,68.0728,0,0,0
0500000US28129,0.4543,80.0677,0,0,0
0500000US28131,0.3945,78.4695,1,1,1
0500000US28133,0.5035,31.9325,0,0,0
0500000US28135,0.4592,46.5483,0,0,0
0500000US28137,0.41,71.4175,1,1,0
0500000US28139,0.4411,83.2447,0,0,0
0500000US28141,0.4692,89.105,0,0,0
0500000US28143,0.5023,29.9475,0,0,0
0500000US28145,0.45,84.6209,0,0,0
0500000US28147,0.5013,63.0112,0,0,0
0500000US28149,0.4685,51.41,0,0,0
0500000US28151,0.4987,31.9739,0,0,0
0500000US28153,0.495,65.9392,1,0,0
0500000US28155,0.4292,82.3356,1,0,0
0500000US28157,0.5158,36.6769,0,0,0
0500000US28159,0.4998,58.7071,0,0,0
0500000US28161,0.4536,59.8503,0,0,0
0500000US28163,0.5097,50.8082,0,0,0
0500000US29001,0.5515,66.1295,0,0,0
0500000US29003,0.3997,75.2209,0,0,0
0500000US29005,0.4488,79.3218,0,0,0
0500000US29007,0.4184,73.1635,0,0,0
0500000US29009,0.4547,81.2744,0,0,0
0500000US29011,0.4342,85.7689,0,0,0
0500000US29013,0.4139,80.3212,0,0,0
0500000US29015,0.476,79.1717,0,0,0
0500000US29017,0.3995,87.08,0,0,0
0500000US29019,0.4753,44.0273,0,0,0
0500000US29021,0.4726,63.246,0,0,0
0500000US29023,0.4612,81.4614,0,0,0
0500000US29025,0.4289,80.1829,0,0,0
0500000US29027,0.4154,70.8739,0,0,1
0500000US29029,0.4648,76.7066,0,0,0
0500000US29031,0.4606,72.6464,0,0,0
0500000US29033,0.4502,81.8905,0,0,0
0500000US29035,0.4443,86.9322,1,0,1
0500000US29037,0.4068,65.3625,0,0,0
0500000US29039,0.495,84.3628,0,0,0
0500000US29041,0.4145,77.7452,0,0,0
0500000US29043,0.4292,75.5656,1,1,0
0500000US29045,0.4504,80.378,0,0,0
0500000US29047,0.4181,52.0037,0,0,0
0500000US29049,0.4366,73.3304,0,0,0
0500000US29051,0.4239,66.4624,0,0,0
0500000US29053,0.4061,72.3599,0,0,0
0500000US29055,0.4728,80.7277,0,0,0
0500000US29057,0.4384,83.1343,0,0,0
0500000US29059,0.4699,81.8268,1,0,0
0500000US29061,0.4459,81.1465,0,0,0
0500000US29063,0.4162,80.7021,1,1,1
0500000US29065,0.4444,84.6544,0,0,0
0500000US29067,0.5047,85.6359,1,0,0
0500000US29069,0.4544,80.5492,1,0,0
0500000US29071,0.4198,72.346,0,0,0
0500000US29073,0.4669,79.6549,0,0,0
0500000US29075,0.4289,80.5286,0,0,0
0500000US29077,0.4654,59.6763,0,0,0
0500000US29079,0.5022,81.3351,1,0,0
0500000US29081,0.4055,85.6437,0,0,0
0500000US29083,0.4409,75.7958,0,0,0
0500000US29085,0.4749,80.2344,0,0,0
0500000US29087,0.4433,84.2687,0,0,0
0500000US29089,0.4166,71.3075,0,0,0
0500000US29091,0.4605,82.945,0,0,0
0500000US29093,0.4383,80.6552,0,0,0
0500000US29095,0.4615,51.301,0,0,0
0500000US29097,0.4596,72.6374,0,0,0
0500000US29099,0.395,67.7171,1,0,0
0500000US29101,0.4005,69.0535,0,0,0
0500000US29103,0.4672,81.7127,0,0,0
0500000US29105,0.4557,82.8941,0,0,0
0500000US29107,0.3937,73.7477,0,0,0
0500000US29109,0.409,81.4077,1,0,0
0500000US29111,0.4307,79.4695,0,0,0
0500000US29113,0.3927,77.3846,1,0,0
0500000US29115,0.4362,78.02,0,0,0
0500000US29117,0.4503,78.4956,0,0,0
0500000US29119,0.4291,83.9901,0,0,0
0500000US29121,0.395,80.3674,0,0,0
0500000US29123,0.4595,82.0615,1,0,0
0500000US29125,0.4185,83.3055,0,0,0
0500000US29127,0.4157,75.9599,0,0,0
0500000US29129,0.3875,86.2165,0,0,0
0500000US29131,0.4496,83.2065,0,0,0
0500000US29133,0.432,76.5116,1,1,1
0500000US29135,0.4126,80.7835,0,0,0
0500000US29137,0.4411,79.397,0,0,0
0500000US29139,0.4206,79.6265,0,0,0
0500000US29141,0.5132,79.3529,0,0,0
0500000US29143,0.4983,76.3911,1,0,0
0500000US29145,0.4417,78.7813,0,0,0
0500000US29147,0.4305,71.3077,0,0,0
0500000US29149,0.4481,84.1968,0,0,0
0500000US29151,0.4835,86.1525,0,0,0
0500000US29153,0.5115,84.6025,1,1,1
0500000US29155,0.519,74.3264,0,0,0
0500000US29157,0.4551,81.2907,0,0,0
0500000US29159,0.4272,73.6522,0,0,1
0500000US29161,0.4564,70.7668,1,0,0
0500000US29163,0.4328,78.6171,0,0,0
0500000US29165,0.4387,50.8172,0,0,0
0500000US29167,0.4538,80.1908,0,0,0
0500000US29169,0.4089,74.4678,1,1,0
0500000US29171,0.4448,84.916,0,0,0
0500000US29173,0.4102,79.1934,0,0,0
0500000US29175,0.4286,75.4625,0,0,0
0500000US29177,0.4368,73.7609,0,0,0
0500000US29179,0.4412,83.6875,1,0,0
0500000US29181,0.4411,86.1819,1,0,0
0500000US29183,0.4085,57.7399,0,0,0
0500000US29185,0.4462,79.7996,0,0,0
0500000US29186,0.4123,71.921,1,1,0
0500000US29187,0.4366,75.2088,1,0,0
0500000US29189,0.4938,37.3916,0,0,0
0500000US29195,0.4439,69.6463,0,0,0
0500000US29197,0.3757,81.6452,0,0,0
0500000US29199,0.3951,80.1356,0,0,0
0500000US29201,0.4612,79.1344,1,0,0
0500000US29203,0.4105,83.7232,0,0,0
0500000US29205,0.4498,82.4954,0,0,0
0500000US29207,0.4262,86.6461,1,0,0
0500000US29209,0.4474,80.3064,1,0,0
0500000US29211,0.4367,82.6228,0,0,0
0500000US29213,0.4687,79.1679,0,0,0
0500000US29215,0.4223,85.5098,1,1,1
0500000US29217,0.4049,79.26,0,0,0
0500000US29219,0.4087,74.2224,0,0,0
0500000US29221,0.4767,82.2897,0,0,0
0500000US29223,0.422,86.027,1,0,0
0500000US29225,0.4055,80.6702,1,0,0
0500000US29227,0.4314,81.81,0,0,0
0500000US29229,0.4552,87.4165,1,1,1
0500000US29510,0.5034,16.6353,0,0,0
0500000US30001,0.4256,70.038,0,0,0
0500000US30003,0.4435,48.9485,0,0,0
0500000US30005,0.481,50.5465,0,0,0
0500000US30007,0.4093,78.3784,0,0,0
0500000US30009,0.4556,64.6704,0,0,0
0500000US30011,0.4057,88.993,1,0,0
0500000US30013,0.4552,59.652,0,0,0
0500000US30015,0.4317,64.2468,0,0,0
0500000US30017,0.4246,72.5893,0,0,0
0500000US30019,0.4108,81.8086,0,0,0
0500000US30021,0.4073,78.2018,0,0,0
0500000US30023,0.4231,47.8234,0,0,0
0500000US30025,0.503,86.4632,0,0,0
0500000US30027,0.4135,73.972,0,0,0
0500000US30029,0.4566,65.5527,0,1,0
0500000US30031,0.4764,46.776,0,1,0
0500000US30033,0.4801,94.5,1,0,0
0500000US30035,0.4971,38.1843,0,0,0
0500000US30037,0.4336,85.4369,0,0,0
0500000US30039,0.4614,70.6342,0,0,0
0500000US30041,0.4612,56.893,0,0,0
0500000US30043,0.4486,66.8677,0,0,0
0500000US30045,0.4588,77.6792,0,0,0
0500000US30047,0.5019,58.427,0,0,0
0500000US30049,0.4298,51.1125,0,0,0
0500000US30051,0.5099,76.1134,0,0,0
0500000US30053,0.4484,75.5704,0,0,0
0500000US30055,0.3777,86.0444,0,0,0
0500000US30057,0.4285,71.4286,0,0,0
0500000US30059,0.4366,75.7679,0,0,0
0500000US30061,0.4542,72.3262,0,0,0
0500000US30063,0.4723,37.5222,0,0,0
0500000US30065,0.4739,84.6614,0,0,0
0500000US30067,0.4523,52.3001,0,0,0
0500000US30069,0.4271,87.6543,0,0,0
0500000US30071,0.4267,80.0822,0,0,0
0500000US30073,0.4384,69.1445,0,0,0
0500000US30075,0.4717,87.0705,0,0,0
0500000US30077,0.4314,75.1371,0,0,0
0500000US30079,0.5137,79.3605,0,0,0
0500000US30081,0.4374,68.944,0,0,0
0500000US30083,0.4668,82.6333,0,0,0
0500000US30085,0.4581,52.5038,0,0,0
0500000US30087,0.4921,66.775,0,0,0
0500000US30089,0.4448,76.2176,0,0,0
0500000US30091,0.4759,69.09,0,0,0
0500000US30093,0.4702,44.4969,0,0,0
0500000US30095,0.4751,79.5632,0,0,0
0500000US30097,0.4565,75.1365,0,0,0
0500000US30099,0.4194,70.9922,0,0,0
0500000US30101,0.4445,76.784,0,0,0
0500000US30103,0.4988,83.0317,1,0,0
0500000US30105,0.376,74.0132,0,0,0
0500000US30107,0.4833,77.6243,0,0,0
0500000US30109,0.4076,84.7985,0,0,0
0500000US30111,0.4568,61.997,0,0,0
0500000US31001,0.4606,70.1546,0,0,0
0500000US31003,0.4314,87.9605,0,0,0
0500000US31005,0.4201,93.617,0,0,0
0500000US31007,0.3533,90.1554,1,0,0
0500000US31009,0.4906,85.9107,0,0,0
0500000US31011,0.4326,82.448,0,0,0
0500000US31013,0.3947,77.611,0,0,0
0500000US31015,0.4091,87.2558,0,0,0
0500000US31017,0.5085,86.9671,0,0,0
0500000US31019,0.4347,71.8212,0,0,0
0500000US31021,0.4287,71.9912,0,0,0
0500000US31023,0.4825,79.3983,0,0,0
0500000US31025,0.4031,67.8197,0,0,0
0500000US31027,0.4259,84.3037,0,0,0
0500000US31029,0.4474,88.3173,0,0,0
0500000US31031,0.4139,87.5529,0,0,0
0500000US31033,0.4427,81.5011,0,0,0
0500000US31035,0.4284,80.8761,0,0,0
0500000US31037,0.3811,74.9716,0,0,0
0500000US31039,0.4242,79.5501,0,0,0
0500000US31041,0.4174,85.6609,0,0,0
0500000US31043,0.4212,64.281,0,0,1
0500000US31045,0.4657,72.6991,0,0,0
0500000US31047,0.4357,74.3375,0,0,0
0500000US31049,0.5032,83.3004,0,0,0
0500000US31051,0.4751,78.4456,0,0,0
0500000US31053,0.4054,65.651,0,0,0
0500000US31055,0.4845,44.2274,0,0,0
0500000US31057,0.4534,89.2357,0,0,0
0500000US31059,0.4611,76.8337,0,0,0
0500000US31061,0.5032,84.4375,0,0,0
0500000US31063,0.3817,86.0284,0,0,0
0500000US31065,0.4407,84.6664,0,0,0
0500000US31067,0.4241,68.9172,0,0,0
0500000US31069,0.414,84.9597,0,0,0
0500000US31071,0.4344,87.9803,0,0,0
0500000US31073,0.4755,81.127,0,0,0
0500000US31075,0.4464,95.9016,0,0,0
0500000US31077,0.4174,83.4008,0,0,0
0500000US31079,0.4544,68.26,0,0,0
0500000US31081,0.366,79.6106,0,0,0
0500000US31083,0.5062,83.5738,0,0,0
0500000US31085,0.4087,95.5466,0,0,0
0500000US31087,0.432,88.5555,0,0,0
0500000US31089,0.4905,86.5123,0,0,0
0500000US31091,0.3714,86.4169,0,0,0
0500000US31093,0.4227,80.7887,0,0,0
0500000US31095,0.4313,71.9912,0,0,0
0500000US31097,0.4737,69.5167,0,0,0
0500000US31099,0.4705,78.4684,0,0,0
0500000US31101,0.4209,81.3527,0,0,0
0500000US31103,0.4602,91.9118,0,0,0
0500000US31105,0.4427,82.7907,0,0,0
0500000US31107,0.4233,80.9964,0,0,0
0500000US31109,0.4528,47.0809,0,0,0
0500000US31111,0.4078,76.9801,0,0,0
0500000US31113,0.489,92.9545,0,0,0
0500000US31115,0.415,82.7103,0,0,0
0500000US31117,0.4042,94.3463,0,0,0
0500000US31119,0.4741,77.406,0,0,0
0500000US31121,0.4518,81.7826,0,0,0
0500000US31123,0.4456,83.512,0,0,0
0500000US31125,0.42,79.5863,0,0,0
0500000US31127,0.4652,71.4745,0,0,0
0500000US31129,0.4051,81.3109,0,0,0
0500000US31131,0.4418,68.9314,0,0,0
0500000US31133,0.442,78.6802,0,0,0
0500000US31135,0.4076,85.8345,0,0,0
0500000US31137,0.5197,83.7462,0,0,0
0500000US31139,0.4051,87.7598,0,0,0
0500000US31141,0.4188,78.7201,0,0,0
0500000US31143,0.4013,81.4473,0,0,0
0500000US31145,0.4581,83.731,1,1,1
0500000US31147,0.4669,75.1395,0,0,0
0500000US31149,0.4499,89.3285,0,0,0
0500000US31151,0.3914,66.0301,0,0,0
0500000US31153,0.399,55.1616,0,0,0
0500000US31155,0.4033,72.6428,0,0,0
0500000US31157,0.4479,73.3577,0,0,0
0500000US31159,0.3907,72.5936,0,0,0
0500000US31161,0.4662,84.6216,0,0,0
0500000US31163,0.418,79.668,0,0,0
0500000US31165,0.4149,88.0531,1,0,0
0500000US31167,0.4299,82.7676,0,0,0
0500000US31169,0.4156,79.8738,0,0,0
0500000US31171,0.3199,88.5496,0,0,0
0500000US31173,0.4219,52.9911,0,0,0
0500000US31175,0.447,81.4267,0,0,0
0500000US31177,0.4268,70.5859,0,0,0
0500000US31179,0.4437,73.9259,0,0,0
0500000US31181,0.4208,82.1894,0,0,0
0500000US31183,0.5077,87.2428,1,0,0
0500000US31185,0.4331,74.9427,0,0,0
0500000US32001,0.4168,73.7762,0,0,0
0500000US32003,0.4683,47.8124,0,0,0
0500000US32005,0.5116,65.3532,0,1,0
0500000US32007,0.4152,77.2402,0,0,0
0500000US32009,0.4459,81.5618,0,0,0
0500000US32011,0.3943,87.8378,0,0,0
0500000US32013,0.3914,76.4757,0,0,0
0500000US32015,0.3861,80,0,0,0
0500000US32017,0.3685,85.2751,0,0,0
0500000US32019,0.3979,71.1398,0,1,1
0500000US32021,0.3875,66.5795,0,1,0
0500000US32023,0.4464,70.1782,0,0,0
0500000US32027,0.4192,76.4298,0,0,0
0500000US32029,0.3967,68.5528,0,0,0
0500000US32031,0.4711,48.3226,0,0,0
0500000US32033,0.3792,77.3156,0,0,0
0500000US32510,0.4529,54.3099,0,0,0
0500000US33001,0.449,55.9667,1,0,0
0500000US33003,0.4611,50.2799,0,0,0
0500000US33005,0.4264,44.2464,0,0,0
0500000US33007,0.4884,56.1944,0,0,0
0500000US33009,0.4947,39.1967,1,0,0
0500000US33011,0.4299,47.7977,1,0,0
0500000US33013,0.44,46.639,0,0,0
0500000US33015,0.4297,50.5312,1,0,0
0500000US33017,0.4273,43.2427,0,0,0
0500000US33019,0.4608,49.4984,0,0,0
0500000US34001,0.4668,50.7225,0,0,0
0500000US34003,0.4725,47.2897,0,0,0
0500000US34005,0.4292,41.0152,0,0,0
0500000US34007,0.4661,35.5398,0,0,0
0500000US34009,0.4598,58.9191,0,0,0
0500000US34011,0.4734,51.3107,0,0,0
0500000US34013,0.5438,26.7835,0,0,0
0500000US34015,0.4192,50.6126,0,0,0
0500000US34017,0.5046,34.5673,0,0,0
0500000US34019,0.4431,52.3831,0,0,0
0500000US34021,0.4926,32.0169,0,0,0
0500000US34023,0.4371,44.4865,0,0,0
0500000US34025,0.4723,54.8141,0,0,0
0500000US34027,0.4578,50.3885,0,0,0
0500000US34029,0.4499,67.4009,0,0,0
0500000US34031,0.4656,49.7882,0,0,0
0500000US34033,0.4384,58.8013,0,0,0
0500000US34035,0.4598,41.7677,0,0,0
0500000US34037,0.4156,61.59,0,0,0
0500000US34039,0.4834,37.0121,0,0,0
0500000US34041,0.4146,59.4713,0,0,0
0500000US35001,0.467,38.2063,0,0,0
0500000US35003,0.3875,74.4265,0,0,0
0500000US35005,0.4985,71.5946,0,0,0
0500000US35006,0.4589,48.0227,0,0,0
0500000US35007,0.4608,55.9436,0,0,0
0500000US35009,0.461,70.3803,0,1,0
0500000US35011,0.4285,74.8558,0,0,0
0500000US35013,0.4781,44.0175,0,0,0
0500000US35015,0.4532,77.2878,0,0,0
0500000US35017,0.4808,46.2598,0,0,0
0500000US35019,0.5989,49.0145,0,0,0
0500000US35021,0.7267,69.8824,0,0,0
0500000US35023,0.4362,61.2574,0,0,0
0500000US35025,0.4886,80.1405,0,0,0
0500000US35027,0.4894,68.2932,0,0,0
0500000US35028,0.3821,33.2075,0,0,0
0500000US35029,0.4545,58.3168,0,0,0
0500000US35031,0.4955,36.2006,0,0,0
0500000US35033,0.4795,40.7422,0,0,0
0500000US35035,0.4304,62.3587,0,0,0
0500000US35037,0.5432,69.4595,0,0,0
0500000US35039,0.4557,39.202,0,0,0
0500000US35041,0.4537,70.598,0,0,0
0500000US35043,0.4224,46.0209,0,0,0
0500000US35045,0.4707,64.7394,0,0,0
0500000US35047,0.4725,34.9928,0,0,0
0500000US35049,0.4872,24.4353,0,0,0
0500000US35051,0.4233,58.3403,0,0,0
0500000US35053,0.5539,50.477,0,0,0
0500000US35055,0.512,24.8798,0,0,0
0500000US35057,0.4563,67.976,0,1,0
0500000US35059,0.649,74.985,0,0,0
0500000US35061,0.4562,57.2678,0,0,0
0500000US36001,0.4557,36.7217,0,0,0
0500000US36003,0.4263,71.3563,0,0,0
0500000US36005,0.5205,27.0534,0,0,0
0500000US36007,0.4706,49.4843,0,1,0
