GEO_ID,county_name,state,county,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled
0500000US13195,"Madison County, Georgia",13,195,1348,764,1978,10350,11216,1372,4882,31528,2326,24544,2972,23,637,0,167,859,219,3588,12344
0500000US13197,"Marion County, Georgia",13,197,609,425,744,2835,2437,637,1277,7509,603,4309,2046,16,175,0,7,353,101,1181,2872
0500000US13199,"Meriwether County, Georgia",13,199,217,25,271,7847,6912,1934,2574,20929,176,11892,8190,17,142,15,21,476,167,2551,7617
0500000US13201,"Miller County, Georgia",13,201,157,112,270,2108,1648,453,547,5850,194,3796,1648,18,52,11,56,75,169,655,2180
0500000US13205,"Mitchell County, Georgia",13,205,625,350,1301,8374,5856,2143,3490,21058,1098,9639,9483,37,3,0,214,584,1500,2455,7347
0500000US13207,"Monroe County, Georgia",13,207,614,249,1106,9856,10749,627,2679,29664,853,21335,6565,45,356,0,23,487,1220,1827,12535
0500000US13209,"Montgomery County, Georgia",13,209,246,136,551,3247,2546,563,1110,8640,646,5596,2019,12,53,0,6,308,838,771,3260
0500000US13211,"Morgan County, Georgia",13,211,614,290,742,7163,7226,914,2318,21078,797,15468,4326,0,155,0,0,332,191,1286,8481
0500000US13213,"Murray County, Georgia",13,213,2847,1721,5135,11992,16347,1878,5553,40562,6523,32304,257,13,148,124,119,1074,286,5800,17498
0500000US13215,"Muscogee County, Georgia",13,215,10399,4489,15766,62057,63420,13700,21545,203711,17357,74833,93972,91,5257,305,1226,10670,5937,14120,73605
0500000US13217,"Newton County, Georgia",13,217,8241,4223,7919,32470,41646,5614,13236,118152,8435,45832,55841,64,1791,0,292,5897,1466,7564,45974
0500000US13219,"Oconee County, Georgia",13,219,3094,1255,3705,11951,15859,424,2966,43551,2538,35764,1473,108,2043,0,64,1561,187,1035,17153
0500000US13221,"Oglethorpe County, Georgia",13,221,592,407,925,4920,5006,653,1651,15509,1051,11335,2393,7,109,20,28,566,122,1291,6432
0500000US13223,"Paulding County, Georgia",13,223,14054,6358,17752,44914,72952,4821,17876,178909,15643,109161,41273,154,2627,196,621,9234,746,8933,73602
0500000US13225,"Peach County, Georgia",13,225,1338,801,1930,9002,9980,1989,3443,28560,2674,12260,11833,22,62,55,70,1584,1417,2031,10991
0500000US13227,"Pickens County, Georgia",13,227,979,558,1290,12205,12749,1306,4162,34951,1410,31982,205,70,115,20,45,1104,346,2636,13232
0500000US13229,"Pierce County, Georgia",13,229,345,283,554,6347,7226,883,2501,20202,1070,16575,2002,55,0,0,15,485,232,1619,8812
0500000US13231,"Pike County, Georgia",13,231,334,182,335,6295,6896,350,2604,19903,455,17140,1671,4,90,33,144,366,310,1470,8015
0500000US13233,"Polk County, Georgia",13,233,2686,2119,4951,14257,15013,2743,5180,43785,6087,30832,5206,9,301,0,325,1025,507,4547,16889
0500000US13235,"Pulaski County, Georgia",13,235,321,254,532,4777,2797,533,841,9939,565,6096,3043,3,84,0,0,148,1270,1170,3125
0500000US13237,"Putnam County, Georgia",13,237,1731,930,2470,8777,7532,1151,2327,22855,1648,14744,5029,0,454,68,60,852,175,2244,8348
0500000US13239,"Quitman County, Georgia",13,239,0,0,6,1177,521,242,334,2264,19,970,1189,0,0,0,0,86,0,319,531
0500000US13241,"Rabun County, Georgia",13,241,1146,692,1440,7137,5828,550,2392,17312,1525,15008,134,0,152,0,16,477,257,1302,6161
0500000US13243,"Randolph County, Georgia",13,243,15,7,26,1994,1566,1059,484,6196,261,1659,4174,0,5,0,13,84,209,546,2128
0500000US13245,"Richmond County, Georgia",13,245,7808,3730,12878,61660,66839,16177,22953,206069,11922,64720,114839,106,3262,358,1221,9641,9268,16587,76548
0500000US13247,"Rockdale County, Georgia",13,247,10166,4191,10599,26689,36427,4187,12350,95281,10369,22840,54752,44,1502,0,700,5074,819,5573,37862
0500000US13249,"Schley County, Georgia",13,249,15,7,55,1567,1550,253,458,4513,65,3729,657,0,0,0,0,62,0,421,1590
0500000US13251,"Screven County, Georgia",13,251,180,99,287,5131,4675,674,1786,14130,375,7792,5517,3,0,0,0,443,282,1450,5323
0500000US13253,"Seminole County, Georgia",13,253,77,61,180,3976,2433,802,1337,9156,284,5664,3063,14,43,0,0,88,104,802,3098
0500000US13255,"Spalding County, Georgia",13,255,2807,1491,4299,23677,23252,4900,9069,68892,4229,36779,24653,19,663,24,439,2086,920,6847,25408
0500000US13257,"Stephens County, Georgia",13,257,936,565,1382,9463,9155,1528,3908,27012,1068,21765,2197,0,284,19,0,1679,928,2779,10385
0500000US13259,"Stewart County, Georgia",13,259,201,113,256,2761,1165,597,881,4869,206,1234,3294,72,10,0,0,53,965,793,1440
0500000US13261,"Sumter County, Georgia",13,261,1244,738,1936,9894,9443,2406,3959,29061,1812,11185,14485,51,378,1,31,1118,1714,2821,10659
0500000US13263,"Talbot County, Georgia",13,263,6,0,80,2607,1672,585,675,5742,36,2319,3083,1,4,0,36,263,29,764,1838
0500000US13265,"Taliaferro County, Georgia",13,265,21,8,51,648,381,152,164,1558,68,614,715,0,1,5,42,113,11,146,546
0500000US13267,"Tattnall County, Georgia",13,267,1245,815,2496,10610,6011,1694,2775,24208,2595,13874,6474,60,186,0,208,811,4280,2894,7739
0500000US13269,"Taylor County, Georgia",13,269,112,61,183,3439,2055,1085,784,7786,77,4557,2944,31,23,0,0,154,243,1169,2370
0500000US13271,"Telfair County, Georgia",13,271,755,636,1436,6530,2689,935,1994,11831,1776,5716,4196,2,17,0,0,124,2220,1922,3179
0500000US13273,"Terrell County, Georgia",13,273,126,63,272,3488,2577,825,1245,8850,234,3245,5302,0,13,2,3,51,287,1236,2703
0500000US13275,"Thomas County, Georgia",13,275,1227,631,2170,13607,16801,3820,5348,45777,1792,26092,15995,92,404,23,327,1052,569,3396,18874
0500000US13277,"Tift County, Georgia",13,277,2438,1884,4833,14249,14414,2763,5914,41438,5472,21901,12240,47,539,1,100,1138,2032,3668,16035
0500000US13279,"Toombs County, Georgia",13,279,1721,1416,2702,9009,8825,2337,4280,27102,3271,15593,6396,92,230,0,21,1499,559,2702,9855
0500000US13281,"Towns County, Georgia",13,281,252,164,322,6769,3277,445,1462,12913,421,11990,187,5,6,1,0,303,869,749,3559
0500000US13283,"Treutlen County, Georgia",13,283,81,67,107,2462,1808,504,775,6376,93,3952,1948,95,9,0,10,269,435,1096,2384
0500000US13285,"Troup County, Georgia",13,285,3186,2269,4181,20970,26039,5189,6570,70330,3315,37890,25301,51,1624,7,111,2031,1468,5171,27964
0500000US13287,"Turner County, Georgia",13,287,167,102,419,3183,2372,1071,1145,8939,429,4822,3258,8,0,0,13,409,304,1380,2759
0500000US13289,"Twiggs County, Georgia",13,289,105,88,211,3648,1896,631,1120,7803,88,4277,3075,33,76,0,38,216,116,1301,2520
0500000US13291,"Union County, Georgia",13,291,717,447,864,12545,8009,852,3525,26304,1000,24334,181,6,93,0,0,690,542,2443,8560
0500000US13293,"Upson County, Georgia",13,293,414,106,680,10143,9238,2400,3414,28029,744,18625,7228,23,67,72,7,1263,402,2775,10822
0500000US13295,"Walker County, Georgia",13,295,905,499,1539,23063,25055,3154,8446,68762,1967,61377,2032,186,299,12,96,2793,1638,6352,26888
0500000US13297,"Walton County, Georgia",13,297,6301,2231,7397,30269,38199,4106,10914,103313,6859,70150,19354,168,1389,69,789,4535,933,8613,40302
0500000US13299,"Ware County, Georgia",13,299,1315,1008,1715,13990,10088,2835,5672,35976,1828,22002,10691,48,462,19,147,779,2402,4141,12017
0500000US13301,"Warren County, Georgia",13,301,13,8,46,1910,1694,468,393,5170,58,2028,2895,0,7,0,0,182,84,885,1865
0500000US13303,"Washington County, Georgia",13,303,229,192,502,7695,5660,2157,2447,19849,428,8275,10549,5,107,0,38,447,1801,2216,6806
0500000US13305,"Wayne County, Georgia",13,305,1260,972,1729,11803,8720,2235,5813,30949,1937,21743,6036,24,402,12,26,769,1941,2789,10665
0500000US13307,"Webster County, Georgia",13,307,76,64,94,883,755,242,511,2381,105,922,1336,0,0,0,0,18,2,201,1038
0500000US13309,"Wheeler County, Georgia",13,309,85,40,283,3905,1986,380,1445,7335,319,4145,2711,27,0,0,1,132,1217,977,2232
0500000US13311,"White County, Georgia",13,311,713,332,1091,10628,9605,1045,3320,28810,1091,25611,538,34,165,0,271,1100,574,3126,10667
0500000US13313,"Whitfield County, Georgia",13,313,19131,11881,30632,29983,40223,4110,18593,103598,38573,57517,3473,7,1492,22,97,2417,1299,16536,44643
0500000US13315,"Wilcox County, Georgia",13,315,126,99,254,4503,1781,527,960,8798,331,5196,2825,4,0,14,19,409,1782,1355,2235
0500000US13317,"Wilkes County, Georgia",13,317,359,213,565,4002,2767,726,1444,9549,463,4925,3762,14,117,0,13,255,122,1251,3442
0500000US13319,"Wilkinson County, Georgia",13,319,144,83,140,3365,2815,530,868,8747,290,4867,3298,0,47,0,109,136,115,705,3215
0500000US13321,"Worth County, Georgia",13,321,353,121,610,7308,6417,1659,2539,20451,495,13539,5132,40,158,2,73,1012,169,2094,7398
0500000US15001,"Hawaii County, Hawaii",15,001,24284,12234,44199,73107,61196,13197,9261,205769,24003,61616,1590,336,41595,24128,1322,51179,2570,10199,71770
0500000US15003,"Honolulu County, Hawaii",15,003,195997,72363,245533,284540,325938,34575,30949,1001146,94340,171807,21973,948,416584,90659,3261,201574,34231,48490,383329
0500000US15005,"Kalawao County, Hawaii",15,005,3,0,8,18,27,3,3,67,9,13,0,12,12,10,0,11,21,13,29
0500000US15007,"Kauai County, Hawaii",15,007,10617,4667,12751,21344,26499,2680,2890,73731,7804,21155,576,64,22131,6985,311,14705,749,3699,30061
0500000US15009,"Maui County, Hawaii",15,009,28100,12286,34319,48465,61053,5781,6756,164522,17435,47768,1368,172,45630,15810,560,35779,2582,8074,65224
0500000US16001,"Ada County, Idaho",16,001,32115,14749,45965,143232,209671,10389,32848,518935,50948,419728,6536,1316,14215,935,2751,22506,13700,17341,200539
0500000US16003,"Adams County, Idaho",16,003,22,17,61,2107,1118,82,559,4744,235,4128,9,96,0,2,0,274,68,260,1404
0500000US16005,"Bannock County, Idaho",16,005,3018,1617,5099,25723,31303,4916,5721,89454,8869,71852,734,1854,1350,232,934,3629,2733,3633,34543
0500000US16007,"Bear Lake County, Idaho",16,007,110,42,223,2128,1937,107,456,6650,254,6201,33,28,14,0,1,119,57,331,2405
0500000US16009,"Benewah County, Idaho",16,009,74,30,293,3783,3111,432,1437,10142,387,8482,55,726,1,0,27,464,87,892,3707
0500000US16011,"Bingham County, Idaho",16,011,2814,1542,6746,13712,16208,1665,4351,49664,8829,36595,96,2320,144,14,94,1572,517,3405,19461
0500000US16013,"Blaine County, Idaho",16,013,3444,1940,5657,6308,11780,425,2234,24951,5451,17943,83,37,147,1,96,1193,372,1544,10453
0500000US16015,"Boise County, Idaho",16,015,163,76,344,3346,2576,243,768,8273,422,6907,20,79,125,2,184,534,59,267,2623
0500000US16017,"Bonner County, Idaho",16,017,1122,547,1975,20424,15882,1302,5618,51049,2028,45446,177,201,279,33,482,2403,540,2953,16604
0500000US16019,"Bonneville County, Idaho",16,019,5248,3052,11623,33233,44969,4007,10810,129523,18769,103824,444,482,1109,184,458,4253,1568,6458,49003
0500000US16021,"Boundary County, Idaho",16,021,584,486,835,5272,3642,543,1829,13172,753,10731,43,200,272,0,163,1010,152,1277,4108
0500000US16023,"Butte County, Idaho",16,023,78,65,160,936,781,117,209,2684,173,2382,0,1,0,8,0,120,21,202,839
0500000US16025,"Camas County, Idaho",16,025,15,11,80,371,355,1,134,1124,157,853,0,8,0,0,42,64,0,103,339
0500000US16027,"Canyon County, Idaho",16,027,21890,12392,44833,67285,95023,7423,30542,250790,65197,168258,1692,667,2031,533,2262,10150,3835,19699,97808
0500000US16029,"Caribou County, Idaho",16,029,276,243,221,2067,2487,190,552,7162,406,6484,11,10,0,0,0,251,93,428,3031
0500000US16031,"Cassia County, Idaho",16,031,2619,1758,5232,6787,9482,779,2941,25483,7664,16401,118,44,67,4,347,838,421,2202,9932
0500000US16033,"Clark County, Idaho",16,033,164,129,210,245,236,12,144,849,244,536,0,1,0,0,59,9,31,129,313
0500000US16035,"Clearwater County, Idaho",16,035,186,131,228,4072,2460,305,927,9012,411,7891,20,135,87,1,48,419,745,576,2978
0500000US16037,"Custer County, Idaho",16,037,214,31,158,1995,1172,90,533,4470,201,3950,14,16,137,0,16,136,254,224,1290
0500000US16039,"Elmore County, Idaho",16,039,2715,1456,3842,8350,7285,858,2341,29321,5334,20370,827,140,776,112,228,1534,1215,2256,12240
0500000US16041,"Franklin County, Idaho",16,041,390,125,987,3940,5298,301,1267,15056,1119,13454,16,20,9,13,66,359,60,393,5751
0500000US16043,"Fremont County, Idaho",16,043,771,476,1197,4636,4406,409,1424,13943,1732,11533,45,72,15,9,257,280,529,870,5134
0500000US16045,"Gem County, Idaho",16,045,1270,755,2053,7438,6741,520,2258,20614,1992,17211,2,154,159,0,165,931,273,1535,7297
0500000US16047,"Gooding County, Idaho",16,047,2224,1408,4097,4572,5673,475,3017,15931,5016,10054,10,148,44,0,24,635,121,1987,6204
0500000US16049,"Idaho County, Idaho",16,049,358,129,614,7432,4510,311,2397,17432,689,15540,22,319,95,2,99,666,596,1047,5442
0500000US16051,"Jefferson County, Idaho",16,051,1385,767,3561,8069,11116,762,2559,33154,3638,28414,16,61,42,4,124,855,171,1316,13178
0500000US16053,"Jerome County, Idaho",16,053,4512,3484,8102,6566,9278,626,3688,25173,9873,14304,24,27,6,0,33,906,196,4106,10605
0500000US16055,"Kootenai County, Idaho",16,055,4108,1332,5565,57602,67827,4783,16919,181996,10298,155815,629,1175,1224,84,1452,11319,2007,6748,68533
0500000US16057,"Latah County, Idaho",16,057,1598,882,2212,13030,13454,880,3291,41049,2120,34673,401,190,843,76,225,2521,3888,854,14875
0500000US16059,"Lemhi County, Idaho",16,059,48,27,193,3295,2622,345,500,8249,324,7544,8,34,3,10,40,286,148,564,2782
0500000US16061,"Lewis County, Idaho",16,061,43,14,132,1547,859,155,408,3682,158,3008,42,48,37,0,33,356,87,231,1110
0500000US16063,"Lincoln County, Idaho",16,063,843,548,1394,1355,1895,111,631,5358,1735,3335,30,23,17,0,10,208,47,568,2381
0500000US16065,"Madison County, Idaho",16,065,2866,2370,4967,14169,21978,1266,2649,54618,5369,45595,542,132,816,157,470,1537,11489,506,19544
0500000US16067,"Minidoka County, Idaho",16,067,2620,1311,5327,5902,8254,900,2967,22208,8227,13055,22,277,55,0,51,521,82,2372,9642
0500000US16069,"Nez Perce County, Idaho",16,069,707,212,1031,14195,15029,1267,3237,42697,1885,36486,70,1787,368,79,208,1814,1268,1852,16921
0500000US16071,"Oneida County, Idaho",16,071,53,18,287,1366,1489,93,316,4768,212,4379,19,19,0,0,21,118,40,135,1857
0500000US16073,"Owyhee County, Idaho",16,073,1347,1041,2500,4218,4091,511,2705,12503,3103,8479,66,243,17,25,35,535,172,1830,4594
0500000US16075,"Payette County, Idaho",16,075,1371,730,2407,8564,8610,1516,1879,26771,4790,20204,30,78,196,0,337,1136,201,2509,10506
0500000US16077,"Power County, Idaho",16,077,1049,597,2369,2169,2526,250,1202,8133,2787,4917,36,71,0,0,3,319,76,628,2848
0500000US16079,"Shoshone County, Idaho",16,079,245,118,270,4938,4720,595,1257,13785,565,12232,142,118,47,38,24,619,247,1007,4895
0500000US16081,"Teton County, Idaho",16,081,1318,992,1832,2605,5573,143,1798,12425,2146,9858,0,82,10,0,0,329,17,661,5379
0500000US16083,"Twin Falls County, Idaho",16,083,7973,4152,13093,25429,35579,3320,9437,93734,16912,70557,766,254,1060,293,423,3469,1468,6540,39801
0500000US16085,"Valley County, Idaho",16,085,171,93,306,4975,3739,134,1081,12389,670,11167,5,9,25,15,110,388,217,856,3421
0500000US16087,"Washington County, Idaho",16,087,708,406,1436,4726,2769,467,985,11142,1843,8648,33,13,72,17,41,475,180,814,3301
0500000US17001,"Adams County, Illinois",17,001,791,309,1458,18140,27329,3448,2816,64754,1350,58307,1826,47,435,9,120,2660,1875,2780,28142
0500000US17003,"Alexander County, Illinois",17,003,48,17,13,2002,1205,511,452,4875,33,3066,1604,0,21,0,0,151,123,439,1574
0500000US17005,"Bond County, Illinois",17,005,178,102,366,6708,5491,793,544,16716,336,14351,1023,174,107,0,19,706,2102,1132,5905
0500000US17007,"Boone County, Illinois",17,007,6004,2915,10397,14541,21897,2781,2957,53230,13651,36170,1214,13,511,0,196,1475,297,4924,22312
0500000US17009,"Brown County, Illinois",17,009,100,59,425,3186,1778,247,94,6322,424,4686,1123,3,3,0,0,83,1935,1118,1881
0500000US17011,"Bureau County, Illinois",17,011,1113,490,2266,10014,12905,1889,1743,32866,3357,27807,193,11,284,0,97,1117,488,2010,14348
0500000US17013,"Calhoun County, Illinois",17,013,14,3,16,1609,1417,95,101,4330,36,4085,64,1,0,0,5,139,110,176,1485
0500000US17015,"Carroll County, Illinois",17,015,379,232,890,6566,5016,996,805,15576,820,13674,612,42,125,0,37,266,1623,1286,5669
0500000US17017,"Cass County, Illinois",17,017,1813,1413,2634,4162,4509,755,977,12784,2929,8934,508,9,117,70,53,164,147,1179,5065
0500000US17019,"Champaign County, Illinois",17,019,29647,20043,37588,68335,65787,7764,10690,208741,17249,130275,27965,120,23848,43,762,8479,15020,5937,71125
0500000US17021,"Christian County, Illinois",17,021,397,164,812,12227,11422,2076,1250,33538,1112,30528,718,11,247,13,99,810,1747,2233,13563
0500000US17023,"Clark County, Illinois",17,023,201,121,314,4724,5411,879,697,15266,285,14503,70,6,19,0,0,383,283,807,6497
0500000US17025,"Clay County, Illinois",17,025,31,15,142,4499,4354,983,660,13052,264,12377,38,15,28,0,27,303,367,853,5255
0500000US17027,"Clinton County, Illinois",17,027,868,511,1469,11171,14012,1311,1690,36954,1512,33295,1147,49,213,0,10,728,2147,2049,15028
0500000US17029,"Coles County, Illinois",17,029,1298,586,2273,15328,16991,3947,3262,46777,1809,41146,1666,14,514,3,183,1442,3812,2697,18421
0500000US17031,"Cook County, Illinois",17,031,1127068,535104,1752607,1427420,2151363,329128,454597,5182090,1387163,2077522,1130881,3815,407859,1288,20578,152984,87901,416621,1588830
0500000US17033,"Crawford County, Illinois",17,033,219,56,490,6838,6244,1030,917,18511,491,16711,636,103,45,0,14,511,1295,1266,7435
0500000US17035,"Cumberland County, Illinois",17,035,18,7,64,2906,4121,385,538,10334,38,9816,18,0,4,0,0,458,135,428,4607
0500000US17037,"DeKalb County, Illinois",17,037,6483,3558,11462,25716,40090,5827,5124,100703,14647,71499,6810,179,2262,0,493,4813,4819,4712,42816
0500000US17039,"De Witt County, Illinois",17,039,279,95,398,4775,5847,863,491,15373,540,14255,155,35,30,0,0,358,224,665,6333
0500000US17041,"Douglas County, Illinois",17,041,824,476,3668,5411,7664,965,3002,19751,1672,17268,245,11,82,0,72,401,253,1666,8018
0500000US17043,"DuPage County, Illinois",17,043,190983,79616,259969,240306,412208,26030,47841,930024,149533,578175,45054,323,120470,205,3862,32402,13938,45564,341299
0500000US17045,"Edgar County, Illinois",17,045,171,87,330,5748,6033,1460,879,16535,252,15842,108,3,37,5,0,288,393,1320,6785
0500000US17047,"Edwards County, Illinois",17,047,50,29,121,1964,2247,457,362,6075,89,5755,6,0,15,0,5,205,17,347,2479
0500000US17049,"Effingham County, Illinois",17,049,563,309,1026,9302,14141,1696,1810,34522,955,32525,101,5,287,0,81,568,480,1664,14737
0500000US17051,"Fayette County, Illinois",17,051,189,87,912,7869,6935,909,1492,21315,650,18815,692,54,33,12,0,1059,991,1916,8119
0500000US17053,"Ford County, Illinois",17,053,355,251,527,4083,4999,842,747,13406,707,11982,44,4,55,0,73,541,405,781,5490
0500000US17055,"Franklin County, Illinois",17,055,450,241,947,13279,12027,4171,2708,37323,756,35133,135,28,131,0,78,1062,457,2748,13720
0500000US17057,"Fulton County, Illinois",17,057,391,232,774,12622,10265,2393,1136,33020,830,30295,928,100,100,0,63,704,2109,2265,12247
0500000US17059,"Gallatin County, Illinois",17,059,35,7,98,1741,1408,458,220,4819,57,4580,54,6,37,0,0,85,31,468,1888
0500000US17061,"Greene County, Illinois",17,061,25,3,155,3953,3982,689,474,11683,128,11196,88,16,61,0,11,183,209,729,4497
0500000US17063,"Grundy County, Illinois",17,063,2180,580,4253,13702,22483,2251,1792,53219,6368,43879,1213,29,301,0,134,1295,332,2209,23153
0500000US17065,"Hamilton County, Illinois",17,065,39,16,146,2614,2680,516,597,7916,57,7498,17,13,41,10,28,252,119,469,3269
0500000US17067,"Hancock County, Illinois",17,067,251,176,446,5797,5722,1010,979,17281,397,16246,128,10,62,15,18,405,277,800,6959
0500000US17069,"Hardin County, Illinois",17,069,10,0,9,1871,1016,286,130,3605,33,3451,49,0,0,0,9,63,126,234,1141
0500000US17071,"Henderson County, Illinois",17,071,37,10,64,2335,1910,374,162,6193,76,5801,19,41,11,0,31,214,63,426,2402
0500000US17073,"Henry County, Illinois",17,073,837,310,2063,14980,17749,2696,1939,48643,3366,42305,480,5,254,3,291,1939,719,2659,20034
0500000US17075,"Iroquois County, Illinois",17,075,919,514,1498,8603,9792,1623,1570,26449,2187,23060,204,20,89,0,112,777,417,2037,10829
0500000US17077,"Jackson County, Illinois",17,077,3012,2019,4914,19186,15757,4243,3312,53064,2811,37830,7393,38,1970,11,542,2469,4121,2257,17661
0500000US17079,"Jasper County, Illinois",17,079,108,95,163,2431,3748,525,459,9180,123,8887,7,0,12,3,0,148,107,529,4195
0500000US17081,"Jefferson County, Illinois",17,081,680,310,1240,12051,13290,2537,2536,36550,1030,30570,2137,120,351,0,135,2207,1492,1973,14797
0500000US17083,"Jersey County, Illinois",17,083,220,144,358,6949,8236,945,1042,21274,340,20132,118,5,143,22,11,503,1059,877,8406
0500000US17085,"Jo Daviess County, Illinois",17,085,418,181,547,7398,8300,874,1013,21851,912,20080,166,24,114,11,70,474,257,1134,8556
0500000US17087,"Johnson County, Illinois",17,087,158,91,293,6460,3234,530,940,13376,597,10716,1039,0,33,0,33,958,1808,1389,4162
0500000US17089,"Kane County, Illinois",17,089,89039,46389,155130,125203,229945,20253,40060,517255,172723,279104,24561,324,20876,254,1937,17476,5455,43584,211148
0500000US17091,"Kankakee County, Illinois",17,091,6116,3060,10954,32884,41405,6532,5948,106635,13523,72459,15220,35,1048,0,364,3986,4815,6054,42418
0500000US17093,"Kendall County, Illinois",17,093,15682,7570,28172,28695,60190,3907,5490,137675,30872,85403,10449,214,4839,0,533,5365,379,5336,59115
0500000US17095,"Knox County, Illinois",17,095,1562,1049,2407,17984,16930,3235,2345,49046,3161,39210,3910,16,617,7,175,1950,3969,3448,18253
0500000US17097,"Lake County, Illinois",17,097,141715,68391,212518,180899,299509,24166,48085,714223,177631,401332,45196,512,61505,296,3941,23810,20160,44725,267796
0500000US17099,"LaSalle County, Illinois",17,099,4217,2155,8166,34333,41951,6729,4279,108714,12161,89301,2715,9,911,5,274,3338,3076,6302,45830
0500000US17101,"Lawrence County, Illinois",17,101,223,162,434,6149,4905,805,898,15031,323,12601,932,7,69,0,6,1093,1477,1426,5079
0500000US17103,"Lee County, Illinois",17,103,758,474,1479,12458,11789,2048,1183,33869,2564,28257,1795,10,243,0,27,973,2686,2207,13452
0500000US17105,"Livingston County, Illinois",17,105,862,368,1345,11477,12994,2146,1743,35565,2070,31191,1200,10,198,0,46,850,2028,2872,14320
0500000US17107,"Logan County, Illinois",17,107,405,210,794,10443,9492,2068,642,27713,966,23807,1483,18,130,4,18,1287,3356,1446,10389
0500000US17109,"McDonough County, Illinois",17,109,714,463,1216,8537,9405,1680,1957,26920,944,22930,1520,6,561,24,104,831,2671,962,10916
0500000US17111,"McHenry County, Illinois",17,111,31059,14302,47624,75982,137623,8679,14084,312591,50243,237822,4315,130,9441,36,729,9875,1868,13691,132091
0500000US17113,"McLean County, Illinois",17,113,13043,7848,15792,49019,70525,7245,7873,171556,11062,130803,14355,88,8906,54,600,5688,9285,4367,66000
0500000US17115,"Macon County, Illinois",17,115,2799,1476,3948,34037,36758,8595,4090,101849,2915,74651,16534,70,1564,43,417,5655,3016,4878,37829
0500000US17117,"Macoupin County, Illinois",17,117,400,191,574,15632,15909,2712,1783,44350,608,41461,654,43,130,6,100,1348,888,2747,17055
0500000US17119,"Madison County, Illinois",17,119,5835,2481,9096,80125,105415,15129,12283,264238,11399,216149,20255,329,2243,67,493,13303,5531,11340,106942
0500000US17121,"Marion County, Illinois",17,121,551,270,872,11692,12987,3073,2307,37000,812,32978,1071,36,257,1,283,1562,889,2382,14972
0500000US17123,"Marshall County, Illinois",17,123,124,72,326,4188,4129,687,395,11647,409,10724,47,8,10,2,16,431,276,722,4677
0500000US17125,"Mason County, Illinois",17,125,116,22,269,4770,4073,898,484,12745,205,12000,66,27,52,0,0,395,228,648,4633
0500000US17127,"Massac County, Illinois",17,127,189,127,335,5089,4563,931,1066,13865,397,11960,891,0,39,0,42,536,255,932,5347
0500000US17129,"Menard County, Illinois",17,129,111,44,159,3976,3703,759,263,12095,204,11461,63,0,31,0,2,334,110,433,4826
0500000US17131,"Mercer County, Illinois",17,131,166,54,413,4941,5885,652,709,15495,534,14426,93,14,56,0,4,368,168,682,6327
0500000US17133,"Monroe County, Illinois",17,133,427,149,709,8941,15255,615,873,35036,683,33291,207,19,209,0,63,564,310,1004,16005
0500000US17135,"Montgomery County, Illinois",17,135,218,69,669,10937,8764,1747,1167,27942,609,25625,922,31,110,4,45,596,2273,2002,9847
0500000US17137,"Morgan County, Illinois",17,137,359,130,767,11899,11383,2124,1384,33021,967,28781,1605,32,270,19,22,1325,2385,2414,12752
0500000US17139,"Moultrie County, Illinois",17,139,105,54,1482,4508,5251,688,1999,14424,241,13713,150,0,8,0,8,304,350,1401,5522
0500000US17141,"Ogle County, Illinois",17,141,2334,1179,4202,15905,19025,2231,2107,51495,6144,42746,627,22,289,2,180,1485,557,3205,21086
0500000US17143,"Peoria County, Illinois",17,143,12815,7463,15001,53371,67735,13992,10225,179645,10799,118760,30988,103,8252,25,876,9842,5176,7960,68351
0500000US17145,"Perry County, Illinois",17,145,250,128,511,8747,5856,1494,629,20639,760,17530,1573,10,74,0,38,654,2524,2102,7101
0500000US17147,"Piatt County, Illinois",17,147,291,113,387,4718,6506,433,551,16695,271,15823,206,1,106,0,26,262,158,450,7636
0500000US17149,"Pike County, Illinois",17,149,124,90,300,4531,4591,951,808,14469,298,13698,87,1,41,54,5,285,343,877,6027
0500000US17151,"Pope County, Illinois",17,151,33,15,106,1895,956,126,111,3739,111,3317,179,28,1,0,0,103,150,217,1188
0500000US17153,"Pulaski County, Illinois",17,153,27,8,40,2391,1154,444,226,5015,52,3102,1683,0,8,0,4,166,189,426,1370
0500000US17155,"Putnam County, Illinois",17,155,101,12,205,1846,2135,205,166,5601,368,4960,19,2,42,0,30,180,6,241,2371
0500000US17157,"Randolph County, Illinois",17,157,736,628,895,11599,9211,1538,1463,30058,1147,25594,2459,31,169,22,57,579,3178,2829,11096
0500000US17159,"Richland County, Illinois",17,159,218,151,429,4816,5998,1014,934,15598,309,14565,48,9,85,2,140,440,316,931,6626
0500000US17161,"Rock Island County, Illinois",17,161,12394,6600,18590,44395,53865,9845,8505,142757,20305,96160,15568,92,3770,49,524,6289,5094,9142,55330
0500000US17163,"St. Clair County, Illinois",17,163,8330,3841,11906,74121,90960,16293,12650,253694,12858,149879,70203,382,4098,43,1391,14840,4823,11418,98397
