GEO_ID,county_name,state,county,alpr_total,pop_foreign_born,pop_not_citizen,pop_language_not_english,pop_not_in_labor_force,pop_private_wage_salary_workers,pop_households_fs_snap,pop_no_health_insurance,_pop_total,pop_hispanic,pop_NH_white,pop_NH_black,pop_NH_AIAN,pop_NH_asian,pop_NH_NHPI,pop_NH_some_other,pop_NH_two_or_more,pop_unhoused,pop_not_hs_graduate,pop_commute_drove_or_carpooled,pct_foreign_born,pct_not_citizen,pct_language_not_english,pct_not_in_labor_force,rate_unemployment,pct_private_wage_salary_workers,pct_households_fs_snap,pct_no_health_insurance,pct_people_impoverished,pct_hispanic,pct_NH_white,pct_NH_black,pct_NH_AIAN,pct_NH_asian,pct_NH_NHPI,pct_NH_some_other,pct_NH_two_or_more,pct_unhoused,pct_not_hs_graduate,pct_commute_drove_or_carpooled,gini_index,pct_republican_vote,task_force_model,warrant_service_officer,jail_enforcement_model
0500000US27015,"Brown County, Minnesota",27,015,0,747,289,1209,7117,10397,717,1165,25800,1327,23586,241,48,125,4,120,349,1168,1283,11280,2.9,38.7,5.0,34.4,2.9,78.8,6.5,4.6,8.5,5.1,91.4,0.9,0.2,0.5,0.0,0.5,1.4,4.53,7.2,86.6,0.4083,66.3927,0.0,0.0,0.0
0500000US27017,"Carlton County, Minnesota",27,017,0,670,414,1263,12069,12420,1036,1559,36518,711,31722,789,1137,196,10,150,1803,2880,1678,14242,1.8,61.8,3.6,40.7,4.8,74.6,7.4,4.5,11.9,1.9,86.9,2.2,3.1,0.5,0.0,0.4,4.9,7.89,6.4,86.7,0.4201,50.1321,0.0,0.0,0.0
0500000US27019,"Carver County, Minnesota",27,019,4,6148,2613,8323,22979,52367,1504,2357,110041,5624,94065,1791,150,3666,46,382,4317,993,2210,44128,5.6,42.5,8.0,26.8,3.1,86.1,3.7,2.1,4.4,5.1,85.5,1.6,0.1,3.3,0.0,0.3,3.9,0.9,3.0,73.4,0.4224,51.4546,0.0,0.0,0.0
0500000US27021,"Cass County, Minnesota",27,021,1,443,113,853,11485,9731,1491,2130,30992,565,25028,109,2711,150,25,178,2226,405,1299,10677,1.4,25.5,2.9,44.9,6.6,73.8,11.6,6.9,12.8,1.8,80.8,0.4,8.7,0.5,0.1,0.6,7.2,1.31,5.7,82.9,0.4456,65.8937,1.0,0.0,0.0
0500000US27023,"Chippewa County, Minnesota",27,023,1,833,689,1188,3589,4178,504,879,12377,1307,10165,66,173,175,307,32,152,383,701,5054,6.7,82.7,10.1,36.9,4.4,71.2,9.8,7.3,14.5,10.6,82.1,0.5,1.4,1.4,2.5,0.3,1.2,3.09,8.3,89.4,0.433,66.081,0.0,0.0,0.0
0500000US27025,"Chisago County, Minnesota",27,025,25,1427,644,2276,15878,24350,1123,2420,57991,1644,52073,681,228,1157,20,281,1907,1720,1670,24065,2.5,45.1,4.2,33.9,4.1,82.2,5.3,4.3,6.0,2.8,89.8,1.2,0.4,2.0,0.0,0.5,3.3,2.97,4.1,83.2,0.3884,64.7369,0.0,0.0,0.0
0500000US27027,"Clay County, Minnesota",27,027,8,2781,1256,4257,15264,27229,2625,2593,66059,3290,55133,3014,473,1035,30,151,2933,3097,1910,27668,4.2,45.2,6.9,29.7,4.1,78.8,9.9,4.0,13.3,5.0,83.5,4.6,0.7,1.6,0.0,0.2,4.4,4.69,4.7,81.9,0.4432,48.5642,0.0,0.0,0.0
0500000US27029,"Clearwater County, Minnesota",27,029,0,92,20,636,2841,2625,438,1050,8616,81,7203,14,584,69,4,28,633,128,680,3043,1.1,21.7,7.9,42.3,7.7,73.4,13.1,12.4,12.6,0.9,83.6,0.2,6.8,0.8,0.0,0.3,7.3,1.49,11.6,86.9,0.4398,74.2626,0.0,0.0,0.0
0500000US27031,"Cook County, Minnesota",27,031,0,198,125,282,1883,2015,112,292,5635,176,4713,76,344,32,3,18,273,70,156,1976,3.5,63.1,5.2,38.4,2.2,68.3,4.1,5.2,10.2,3.1,83.6,1.3,6.1,0.6,0.1,0.3,4.8,1.24,3.4,69.2,0.4123,31.2022,0.0,0.0,0.0
0500000US27033,"Cottonwood County, Minnesota",27,033,0,796,481,1104,3160,4086,437,659,11458,1298,9172,190,40,435,85,17,221,374,422,4400,6.9,60.4,10.3,35.7,2.8,73.8,9.4,5.9,15.0,11.3,80.0,1.7,0.3,3.8,0.7,0.1,1.9,3.26,5.5,82.1,0.4301,69.4222,0.0,0.0,0.0
0500000US27035,"Crow Wing County, Minnesota",27,035,4,874,319,1281,22496,24490,2552,3459,67686,1089,63105,315,446,260,3,369,2099,1250,2682,25741,1.3,36.5,2.0,40.4,5.5,78.3,8.7,5.2,9.9,1.6,93.2,0.5,0.7,0.4,0.0,0.5,3.1,1.85,5.4,83.0,0.4366,64.7288,1.0,1.0,0.0
0500000US27037,"Dakota County, Minnesota",27,037,64,45213,18377,59048,101836,198383,8479,18558,445771,38684,324220,34141,754,23061,125,2374,22412,3393,14732,177562,10.1,40.6,14.1,29.0,3.6,82.7,4.9,4.2,5.8,8.7,72.7,7.7,0.2,5.2,0.0,0.5,5.0,0.76,4.8,75.1,0.4141,42.3375,0.0,0.0,0.0
0500000US27039,"Dodge County, Minnesota",27,039,0,608,394,1198,4860,8744,490,1148,21045,1136,18805,233,21,110,0,102,638,162,646,9247,2.9,64.8,6.1,29.5,3.3,78.1,6.1,5.5,7.0,5.4,89.4,1.1,0.1,0.5,0.0,0.5,3.0,0.77,4.6,83.4,0.3826,64.843,0.0,0.0,0.0
0500000US27041,"Douglas County, Minnesota",27,041,9,577,168,927,11850,15299,1043,1563,39575,897,37086,215,81,213,71,137,875,764,1148,16452,1.5,29.1,2.5,37.0,2.9,78.2,6.0,4.0,9.0,2.3,93.7,0.5,0.2,0.5,0.2,0.3,2.2,1.93,4.0,84.9,0.4416,66.6215,0.0,0.0,0.0
0500000US27043,"Faribault County, Minnesota",27,043,0,266,202,684,4125,5169,612,788,13914,1128,12244,86,20,86,0,59,291,267,788,5612,1.9,75.9,5.2,36.7,3.4,75.1,10.1,5.8,10.4,8.1,88.0,0.6,0.1,0.6,0.0,0.4,2.1,1.92,8.0,84.2,0.4319,67.6073,0.0,0.0,0.0
0500000US27045,"Fillmore County, Minnesota",27,045,0,345,188,1002,5546,8390,582,1513,21414,421,20195,108,17,153,0,82,438,455,984,8798,1.6,54.5,5.0,33.0,2.7,76.8,6.7,7.2,8.4,2.0,94.3,0.5,0.1,0.7,0.0,0.4,2.0,2.12,6.7,82.2,0.4073,61.6714,0.0,0.0,0.0
0500000US27047,"Freeborn County, Minnesota",27,047,0,1294,523,2495,9554,11208,1220,1984,30623,3302,24948,459,28,1086,38,77,685,544,1869,12419,4.2,40.4,8.6,38.6,4.6,77.4,9.5,6.6,10.6,10.8,81.5,1.5,0.1,3.5,0.1,0.3,2.2,1.78,8.6,87.2,0.4573,59.8839,0.0,1.0,0.0
0500000US27049,"Goodhue County, Minnesota",27,049,1,1229,858,1647,13719,19462,1491,2787,47943,1964,42695,732,383,321,0,352,1496,1064,2252,20159,2.6,69.8,3.6,35.5,3.6,80.9,7.6,5.9,9.3,4.1,89.1,1.5,0.8,0.7,0.0,0.7,3.1,2.22,6.6,85.1,0.4345,57.1225,0.0,0.0,0.0
0500000US27051,"Grant County, Minnesota",27,051,0,98,46,288,1909,2089,207,312,6127,164,5644,37,23,4,0,33,222,88,222,2293,1.6,46.9,5.0,39.0,2.8,72.1,8.3,5.1,11.6,2.7,92.1,0.6,0.4,0.1,0.0,0.5,3.6,1.44,5.1,80.0,0.4685,63.9571,0.0,0.0,0.0
0500000US27053,"Hennepin County, Minnesota",27,053,472,173253,72927,217535,295705,582663,43784,56653,1269496,99318,827112,168864,4938,89468,187,9968,69641,28620,52630,453925,13.6,42.1,18.2,28.8,4.5,83.5,8.1,4.5,10.0,7.8,65.2,13.3,0.4,7.0,0.0,0.8,5.5,2.25,5.9,66.2,0.4819,27.3884,0.0,0.0,0.0
0500000US27055,"Houston County, Minnesota",27,055,0,406,57,628,5314,7755,279,596,18653,289,17432,50,27,166,0,26,663,271,620,7822,2.2,14.0,3.5,35.2,1.6,80.5,3.4,3.2,6.6,1.5,93.5,0.3,0.1,0.9,0.0,0.1,3.6,1.45,4.6,82.6,0.4372,57.2891,0.0,0.0,0.0
0500000US27057,"Hubbard County, Minnesota",27,057,1,339,112,600,7668,7267,917,1195,21831,575,19591,112,403,87,0,165,898,271,924,8022,1.6,33.0,2.9,42.7,4.4,73.9,10.2,5.5,10.8,2.6,89.7,0.5,1.8,0.4,0.0,0.8,4.1,1.24,5.8,82.8,0.4569,64.6912,0.0,0.0,0.0
0500000US27059,"Isanti County, Minnesota",27,059,0,1031,416,1184,11147,17528,1098,1909,42596,1102,38656,370,165,822,4,86,1391,359,2010,17944,2.4,40.3,2.9,32.9,4.1,80.5,6.7,4.5,7.5,2.6,90.8,0.9,0.4,1.9,0.0,0.2,3.3,0.84,6.8,83.8,0.3856,69.554,0.0,0.0,0.0
0500000US27061,"Itasca County, Minnesota",27,061,14,417,227,834,16714,15284,1980,2134,45275,691,40042,355,1161,182,32,143,2669,1150,1602,16361,0.9,54.4,1.9,44.8,5.9,78.9,10.7,4.8,12.2,1.5,88.4,0.8,2.6,0.4,0.1,0.3,5.9,2.54,4.8,86.4,0.439,59.1021,1.0,0.0,0.0
0500000US27063,"Jackson County, Minnesota",27,063,0,306,113,458,2749,3844,227,294,9933,484,8923,48,0,131,0,15,332,142,364,4315,3.1,36.9,4.9,34.2,2.4,74.5,5.2,3.0,8.6,4.9,89.8,0.5,0.0,1.3,0.0,0.2,3.3,1.43,5.1,84.7,0.4399,69.9681,0.0,0.0,0.0
0500000US27065,"Kanabec County, Minnesota",27,065,0,182,70,317,5311,6050,624,739,16390,296,15188,106,73,88,14,41,584,297,1078,6419,1.1,38.5,2.0,39.8,4.6,79.0,9.5,4.6,10.0,1.8,92.7,0.6,0.4,0.5,0.1,0.3,3.6,1.81,9.2,85.9,0.41,70.2669,0.0,0.0,0.0
0500000US27067,"Kandiyohi County, Minnesota",27,067,5,4312,2744,5876,11844,17389,1852,2759,44079,6484,33254,2267,166,592,67,120,1129,1296,2590,18879,9.8,63.6,14.3,34.2,3.6,79.3,10.5,6.4,9.1,14.7,75.4,5.1,0.4,1.3,0.2,0.3,2.6,2.94,8.7,87.9,0.4153,64.4848,0.0,1.0,0.0
0500000US27069,"Kittson County, Minnesota",27,069,0,96,36,183,1311,1362,90,97,4084,105,3800,7,11,15,0,6,140,202,120,1578,2.4,37.5,4.7,39.3,5.0,70.9,5.1,2.5,9.1,2.6,93.0,0.2,0.3,0.4,0.0,0.1,3.4,4.95,4.1,83.2,0.4147,61.4,0.0,0.0,0.0
0500000US27071,"Koochiching County, Minnesota",27,071,0,359,122,195,4300,4011,847,658,11833,182,10555,35,246,81,0,18,716,326,477,4272,3.0,34.0,1.7,43.0,4.8,73.8,14.4,5.7,10.9,1.5,89.2,0.3,2.1,0.7,0.0,0.2,6.1,2.76,5.3,80.7,0.4336,61.9237,0.0,0.0,0.0
0500000US27073,"Lac qui Parle County, Minnesota",27,073,0,124,78,211,2159,2146,256,249,6682,230,6189,23,11,42,0,5,182,165,232,2495,1.9,62.9,3.3,39.9,2.0,67.4,8.8,3.8,8.1,3.4,92.6,0.3,0.2,0.6,0.0,0.1,2.7,2.47,4.8,80.0,0.4681,65.0651,0.0,0.0,0.0
0500000US27075,"Lake County, Minnesota",27,075,0,141,43,153,4091,3665,426,523,10879,164,10262,26,46,54,1,4,322,259,429,3913,1.3,30.5,1.5,45.0,2.6,75.4,8.6,4.9,8.6,1.5,94.3,0.2,0.4,0.5,0.0,0.0,3.0,2.38,5.2,82.5,0.4017,46.9514,0.0,0.0,0.0
0500000US27077,"Lake of the Woods County, Minnesota",27,077,0,58,43,43,1050,1416,54,133,3821,60,3350,11,76,7,0,6,311,44,92,1780,1.5,74.1,1.2,33.2,1.5,68.1,3.0,3.5,6.4,1.6,87.7,0.3,2.0,0.2,0.0,0.2,8.1,1.15,3.2,87.3,0.4118,72.859,0.0,0.0,0.0
0500000US27079,"Le Sueur County, Minnesota",27,079,2,951,722,1608,7392,11914,861,1241,29113,2009,25920,219,67,139,0,69,690,380,1102,12954,3.3,75.9,5.8,31.7,4.2,78.1,7.4,4.3,6.4,6.9,89.0,0.8,0.2,0.5,0.0,0.2,2.4,1.31,5.4,86.2,0.409,65.8481,0.0,0.0,0.0
0500000US27081,"Lincoln County, Minnesota",27,081,0,73,41,155,1733,1806,171,299,5603,147,5255,6,6,42,12,1,134,187,231,2112,1.3,56.2,2.9,38.4,2.7,66.6,7.0,5.5,11.9,2.6,93.8,0.1,0.1,0.7,0.2,0.0,2.4,3.34,5.8,79.0,0.4614,67.6971,0.0,0.0,0.0
0500000US27083,"Lyon County, Minnesota",27,083,0,1562,850,2673,6361,9777,950,1546,25503,2014,20632,672,83,1148,0,164,790,888,1251,10141,6.1,54.4,11.2,32.5,3.2,76.7,9.4,6.1,12.2,7.9,80.9,2.6,0.3,4.5,0.0,0.6,3.1,3.48,7.6,80.2,0.4532,64.6651,0.0,0.0,0.0
0500000US27085,"McLeod County, Minnesota",27,085,0,1469,721,2221,9719,16475,1184,1816,36798,2796,32462,210,14,219,32,129,936,697,1629,16245,4.0,49.1,6.4,32.6,3.3,85.0,7.8,5.0,8.7,7.6,88.2,0.6,0.0,0.6,0.1,0.4,2.5,1.89,6.3,85.6,0.4264,67.8994,0.0,0.0,0.0
0500000US27087,"Mahnomen County, Minnesota",27,087,1,56,19,577,1613,1138,403,631,5358,218,2380,5,1802,25,4,27,897,74,387,1643,1.0,33.9,11.7,41.6,9.8,55.7,21.4,11.9,18.3,4.1,44.4,0.1,33.6,0.5,0.1,0.5,16.7,1.38,11.9,83.7,0.4328,53.3669,0.0,0.0,0.0
0500000US27089,"Marshall County, Minnesota",27,089,0,182,97,353,2639,3097,246,408,8909,431,8104,33,21,30,0,40,250,123,443,3521,2.0,53.3,4.2,37.3,3.5,72.3,6.5,4.6,8.3,4.8,91.0,0.4,0.2,0.3,0.0,0.4,2.8,1.38,7.0,84.5,0.3876,75.0149,0.0,0.0,0.0
0500000US27091,"Martin County, Minnesota",27,091,0,489,316,1065,5839,7562,1091,806,19780,1421,17437,169,17,101,0,224,411,380,676,8007,2.5,64.6,5.7,37.1,4.2,79.8,12.3,4.1,13.1,7.2,88.2,0.9,0.1,0.5,0.0,1.1,2.1,1.92,4.8,86.1,0.4546,68.9329,0.0,0.0,0.0
0500000US27093,"Meeker County, Minnesota",27,093,0,248,124,668,6571,9505,788,1540,23468,1042,21649,72,16,66,0,73,550,409,1005,10239,1.1,50.0,3.0,35.2,3.2,81.2,8.4,6.6,9.1,4.4,92.2,0.3,0.1,0.3,0.0,0.3,2.3,1.74,6.2,88.7,0.4109,70.4323,0.0,0.0,0.0
0500000US27095,"Mille Lacs County, Minnesota",27,095,7,387,194,886,7698,10523,1170,1312,27125,625,23861,120,1149,257,7,124,982,461,1583,11340,1.4,50.1,3.5,35.7,4.0,79.2,11.0,4.9,10.4,2.3,88.0,0.4,4.2,0.9,0.0,0.5,3.6,1.7,8.4,86.3,0.4163,69.5853,1.0,0.0,0.0
0500000US27097,"Morrison County, Minnesota",27,097,0,301,105,705,10263,12499,1162,1330,34249,658,32293,163,76,124,0,104,831,614,1727,13981,0.9,34.9,2.2,37.6,4.0,76.9,8.3,3.9,11.0,1.9,94.3,0.5,0.2,0.4,0.0,0.3,2.4,1.79,7.2,87.5,0.4354,77.123,0.0,0.0,0.0
0500000US27099,"Mower County, Minnesota",27,099,0,4916,2718,7023,11445,15554,1671,2823,40343,5494,29266,1376,34,2511,218,292,1152,778,3049,16608,12.2,55.3,18.6,36.4,3.9,80.9,10.6,7.1,10.4,13.6,72.5,3.4,0.1,6.2,0.5,0.7,2.9,1.93,11.4,87.1,0.4197,54.2833,0.0,0.0,0.0
0500000US27101,"Murray County, Minnesota",27,101,0,258,142,515,2470,2849,222,405,8097,420,7213,58,9,73,0,80,244,109,467,3338,3.2,55.0,6.7,37.5,2.7,71.0,6.2,5.0,9.3,5.2,89.1,0.7,0.1,0.9,0.0,1.0,3.0,1.35,8.1,84.2,0.4168,70.1615,0.0,0.0,0.0
0500000US27103,"Nicollet County, Minnesota",27,103,0,1575,721,2323,8805,14839,785,1170,34411,1871,29416,1562,93,566,0,122,781,3259,1218,14114,4.6,45.8,7.1,31.6,2.2,79.7,6.0,3.4,8.0,5.4,85.5,4.5,0.3,1.6,0.0,0.4,2.3,9.47,5.5,77.7,0.4625,49.1322,0.0,0.0,0.0
0500000US27105,"Nobles County, Minnesota",27,105,0,4704,2979,6981,5999,7525,689,2725,22041,7594,11515,1023,70,934,0,60,845,549,2803,8560,21.3,63.3,34.6,36.9,3.2,75.7,9.0,12.5,14.0,34.5,52.2,4.6,0.3,4.2,0.0,0.3,3.8,2.49,20.5,87.5,0.4292,66.9607,0.0,0.0,0.0
0500000US27107,"Norman County, Minnesota",27,107,0,153,101,287,1867,2139,294,405,6367,352,5524,34,109,21,0,26,301,128,281,2547,2.4,66.0,4.8,36.9,5.3,70.6,10.9,6.5,10.1,5.5,86.8,0.5,1.7,0.3,0.0,0.4,4.7,2.01,6.3,84.9,0.397,59.5932,0.0,0.0,0.0
0500000US27109,"Olmsted County, Minnesota",27,109,3,18147,6931,21928,39156,73944,4550,5879,164498,9814,123872,12352,193,10472,0,718,7077,3121,5505,65280,11.0,38.2,14.2,30.2,3.6,84.7,6.8,3.6,7.5,6.0,75.3,7.5,0.1,6.4,0.0,0.4,4.3,1.9,4.9,76.2,0.4639,43.4066,0.0,0.0,0.0
0500000US27111,"Otter Tail County, Minnesota",27,111,0,1822,853,2608,19147,21873,1628,3317,60475,2397,54701,644,123,346,19,242,2003,1313,2419,23456,3.0,46.8,4.6,39.2,4.8,77.4,6.5,5.6,8.7,4.0,90.5,1.1,0.2,0.6,0.0,0.4,3.3,2.17,5.6,84.2,0.4329,66.0823,0.0,0.0,0.0
0500000US27113,"Pennington County, Minnesota",27,113,0,503,192,764,3517,6527,449,655,13791,678,12113,87,50,211,8,64,580,300,500,6233,3.6,38.2,5.8,31.0,2.9,86.0,7.2,4.8,10.5,4.9,87.8,0.6,0.4,1.5,0.1,0.5,4.2,2.18,5.2,84.2,0.413,64.4357,0.0,0.0,0.0
0500000US27115,"Pine County, Minnesota",27,115,8,514,240,993,10804,9849,1344,1420,29640,838,25846,669,638,336,0,81,1232,1475,1865,11231,1.7,46.7,3.5,43.5,5.6,74.3,10.9,5.0,11.1,2.8,87.2,2.3,2.2,1.1,0.0,0.3,4.2,4.98,8.5,86.5,0.4184,66.6667,0.0,0.0,0.0
0500000US27117,"Pipestone County, Minnesota",27,117,0,543,414,557,2376,3458,429,485,9284,799,7806,109,81,102,0,23,364,188,492,3848,5.8,76.2,6.5,33.5,3.2,75.8,10.8,5.3,10.5,8.6,84.1,1.2,0.9,1.1,0.0,0.2,3.9,2.02,7.9,85.6,0.4331,73.1238,0.0,0.0,0.0
0500000US27119,"Polk County, Minnesota",27,119,0,642,292,1726,8152,11422,1230,1750,30705,2122,25806,604,198,247,2,283,1443,1307,1292,12789,2.1,45.5,6.0,33.7,3.6,74.2,10.0,5.8,11.9,6.9,84.0,2.0,0.6,0.8,0.0,0.9,4.7,4.26,6.2,85.0,0.4337,65.9057,0.0,0.0,0.0
0500000US27121,"Pope County, Minnesota",27,121,0,120,38,287,3470,4397,354,342,11418,236,10693,69,13,77,0,38,292,181,357,4641,1.1,31.7,2.7,37.3,1.3,76.8,7.1,3.0,9.4,2.1,93.7,0.6,0.1,0.7,0.0,0.3,2.6,1.59,4.3,82.0,0.4317,64.7963,0.0,0.0,0.0
0500000US27123,"Ramsey County, Minnesota",27,123,70,84569,31076,118538,136311,229512,25313,29787,542945,45588,314435,65894,1862,81334,154,2718,30960,16879,30480,194669,15.6,36.7,23.3,31.6,4.9,81.7,11.4,5.5,12.3,8.4,57.9,12.1,0.3,15.0,0.0,0.5,5.7,3.11,8.3,70.8,0.4654,27.0781,0.0,0.0,0.0
0500000US27125,"Red Lake County, Minnesota",27,125,0,34,14,73,1041,1621,89,89,3915,141,3558,19,68,14,0,0,115,27,130,1665,0.9,41.2,2.0,33.9,1.1,80.8,5.3,2.3,7.2,3.6,90.9,0.5,1.7,0.4,0.0,0.0,2.9,0.69,4.8,84.1,0.3838,67.344,0.0,0.0,0.0
0500000US27127,"Redwood County, Minnesota",27,127,0,363,106,743,4738,5314,617,893,15350,641,13056,98,539,407,7,32,570,370,680,5811,2.4,29.2,5.2,39.4,2.6,74.7,9.8,5.9,13.3,4.2,85.1,0.6,3.5,2.7,0.0,0.2,3.7,2.41,6.5,82.7,0.4411,70.8023,0.0,0.0,0.0
0500000US27129,"Renville County, Minnesota",27,129,0,474,258,985,4237,5481,520,671,14558,1489,12362,124,107,97,0,31,348,380,851,5975,3.3,54.4,7.2,36.8,2.5,77.4,8.6,4.7,11.0,10.2,84.9,0.9,0.7,0.7,0.0,0.2,2.4,2.61,8.4,85.8,0.4199,69.6203,0.0,0.0,0.0
0500000US27131,"Rice County, Minnesota",27,131,10,5875,3747,8791,19640,27532,1847,3619,67917,7105,52405,4577,178,1545,26,172,1909,7949,3206,25541,8.7,63.8,13.7,35.7,4.6,81.6,7.9,5.5,10.2,10.5,77.2,6.7,0.3,2.3,0.0,0.3,2.8,11.7,7.3,77.2,0.4276,50.1593,0.0,0.0,0.0
0500000US27133,"Rock County, Minnesota",27,133,0,173,110,336,2362,3694,280,440,9621,384,8791,14,48,43,0,9,332,262,430,4243,1.8,63.6,3.7,31.2,2.6,72.8,6.9,4.7,10.6,4.0,91.4,0.1,0.5,0.4,0.0,0.1,3.5,2.72,6.6,84.6,0.4319,68.6767,0.0,0.0,0.0
0500000US27135,"Roseau County, Minnesota",27,135,0,509,162,656,4090,6385,345,626,15302,305,13523,119,149,395,0,42,769,205,666,6381,3.3,31.8,4.5,33.8,3.7,82.7,5.5,4.1,12.2,2.0,88.4,0.8,1.0,2.6,0.0,0.3,5.0,1.34,6.3,85.0,0.4294,73.8793,0.0,0.0,0.0
0500000US27137,"St. Louis County, Minnesota",27,137,18,3857,1604,6159,65134,77596,8885,8107,200123,3896,179093,3258,2902,2060,11,675,8228,8157,6806,78330,1.9,41.6,3.2,38.8,4.6,79.5,10.2,4.1,13.2,1.9,89.5,1.6,1.5,1.0,0.0,0.3,4.1,4.08,4.9,81.7,0.4608,42.0682,0.0,0.0,0.0
0500000US27139,"Scott County, Minnesota",27,139,33,15830,5417,20358,30195,72925,2463,5659,154557,9930,116868,9477,896,9803,14,415,7154,1477,5518,65705,10.2,34.2,14.0,25.2,3.5,84.3,4.5,3.7,4.6,6.4,75.6,6.1,0.6,6.3,0.0,0.3,4.6,0.96,5.4,77.3,0.4116,53.0691,0.0,0.0,0.0
0500000US27141,"Sherburne County, Minnesota",27,141,28,4525,1788,5572,21215,45504,1780,3828,100560,3400,86314,4060,211,1680,7,625,4263,1886,3719,45385,4.5,39.5,5.9,27.3,3.0,83.1,5.0,3.9,5.1,3.4,85.8,4.0,0.2,1.7,0.0,0.6,4.2,1.88,5.6,83.9,0.3883,66.4096,0.0,0.0,1.0
0500000US27143,"Sibley County, Minnesota",27,143,0,626,461,1164,4027,6209,490,641,15005,1390,13052,174,28,61,10,23,267,179,637,6424,4.2,73.6,8.2,33.4,3.8,80.5,8.3,4.3,9.0,9.3,87.0,1.2,0.2,0.4,0.1,0.2,1.8,1.19,6.0,85.0,0.4112,70.4463,0.0,0.0,0.0
0500000US27145,"Stearns County, Minnesota",27,145,9,12644,6100,18118,38546,69666,5807,7867,160865,7700,129075,14498,120,3109,77,319,5967,7566,7453,68840,7.9,48.2,12.0,30.3,4.1,82.1,9.5,4.9,12.9,4.8,80.2,9.0,0.1,1.9,0.0,0.2,3.7,4.7,7.5,82.6,0.4376,62.2541,0.0,0.0,0.0
0500000US27147,"Steele County, Minnesota",27,147,12,1618,791,2368,10021,15137,1159,1311,37439,3326,31246,1219,38,275,0,124,1211,561,1622,16037,4.3,48.9,6.7,33.9,3.4,80.4,7.7,3.5,8.3,8.9,83.5,3.3,0.1,0.7,0.0,0.3,3.2,1.5,6.3,86.9,0.4145,61.0483,0.0,0.0,0.0
0500000US27149,"Stevens County, Minnesota",27,149,0,780,647,1155,2702,3754,382,550,9739,1152,7885,98,124,175,42,18,245,559,443,4060,8.0,82.9,12.7,34.5,2.0,74.8,9.8,5.7,11.1,11.8,81.0,1.0,1.3,1.8,0.4,0.2,2.5,5.74,7.5,82.8,0.4895,62.5219,0.0,0.0,0.0
0500000US27151,"Swift County, Minnesota",27,151,0,296,273,511,3147,3179,505,771,9748,701,8381,69,187,0,111,11,288,244,410,3619,3.0,92.2,5.6,40.3,4.4,71.6,12.3,8.1,12.0,7.2,86.0,0.7,1.9,0.0,1.1,0.1,3.0,2.5,6.1,83.3,0.438,66.0863,0.0,0.0,0.0
0500000US27153,"Todd County, Minnesota",27,153,0,1206,625,2994,7865,8784,743,2415,25575,2499,21524,139,55,70,53,87,1148,391,1809,9083,4.7,51.8,12.5,39.4,4.1,76.0,7.3,9.5,11.5,9.8,84.2,0.5,0.2,0.3,0.2,0.3,4.5,1.53,10.2,80.3,0.4142,75.7545,0.0,0.0,0.0
0500000US27155,"Traverse County, Minnesota",27,155,0,77,54,233,1048,913,222,59,3243,199,2729,20,116,4,0,14,161,113,128,1077,2.4,70.1,7.7,40.5,4.5,62.1,16.9,1.9,11.3,6.1,84.2,0.6,3.6,0.1,0.0,0.4,5.0,3.48,5.7,76.3,0.4619,64.6504,0.0,0.0,0.0
0500000US27157,"Wabasha County, Minnesota",27,157,4,394,162,545,6047,8688,507,805,21565,742,20111,82,28,145,42,37,378,286,763,9150,1.8,41.1,2.7,34.6,2.2,77.9,5.5,3.8,7.1,3.4,93.3,0.4,0.1,0.7,0.2,0.2,1.8,1.33,4.9,82.9,0.4175,63.0913,0.0,0.0,0.0
0500000US27159,"Wadena County, Minnesota",27,159,0,161,54,338,4124,4922,868,760,14256,345,12277,243,28,44,0,17,1302,412,702,5460,1.1,33.5,2.6,37.6,5.5,77.1,14.3,5.5,12.5,2.4,86.1,1.7,0.2,0.3,0.0,0.1,9.1,2.89,7.4,86.9,0.4201,74.9099,0.0,0.0,0.0
0500000US27161,"Waseca County, Minnesota",27,161,0,542,253,1020,5528,7487,658,641,18885,1380,16464,191,99,346,0,32,373,1003,850,8264,2.9,46.7,5.7,36.6,2.5,80.2,8.8,3.6,7.5,7.3,87.2,1.0,0.5,1.8,0.0,0.2,2.0,5.31,6.5,89.6,0.4009,65.1776,0.0,0.0,0.0
0500000US27163,"Washington County, Minnesota",27,163,76,23594,7626,32477,69286,117349,4312,9609,276238,14552,213144,15141,576,21270,107,1317,10131,3365,7446,104320,8.5,32.3,12.5,31.7,3.4,81.6,4.1,3.5,5.1,5.3,77.2,5.5,0.2,7.7,0.0,0.5,3.7,1.22,3.9,73.8,0.426,44.3982,0.0,0.0,0.0
0500000US27165,"Watonwan County, Minnesota",27,165,0,1455,1000,2565,3169,3998,399,1188,11205,3401,7581,4,6,36,0,48,129,160,1017,4223,13.0,68.7,24.8,36.9,5.3,77.8,9.4,10.7,13.2,30.4,67.7,0.0,0.1,0.3,0.0,0.4,1.2,1.43,13.8,84.1,0.439,62.5786,0.0,0.0,0.0
0500000US27167,"Wilkin County, Minnesota",27,167,0,150,102,134,1867,2216,281,253,6371,254,5759,27,32,2,0,90,207,131,292,2505,2.4,68.0,2.2,37.1,4.8,73.5,10.6,4.0,14.1,4.0,90.4,0.4,0.5,0.0,0.0,1.4,3.2,2.06,6.6,84.8,0.409,68.297,0.0,0.0,0.0
